"Race recode (White, Black, Other)",Age recode with <1 year olds,Year of death recode,Sex,State,Count
4,15,10,0,50, 
4,15,10,0,51, 
4,15,10,1,0, 
4,15,10,1,1, 
4,15,10,1,2, 
4,15,10,1,3, 
4,15,10,1,4, 
4,15,10,1,5, 
4,15,10,1,6, 
4,15,10,1,7, 
4,15,10,1,8, 
4,15,10,1,9, 
4,15,10,1,10, 
4,15,10,1,11, 
4,15,10,1,12, 
4,15,10,1,13, 
4,15,10,1,14, 
4,15,10,1,15, 
4,15,10,1,16, 
4,15,10,1,17, 
4,15,10,1,18, 
4,15,10,1,19, 
4,15,10,1,20, 
4,15,10,1,21, 
4,15,10,1,22, 
4,15,10,1,23, 
4,15,10,1,24, 
4,15,10,1,25, 
4,15,10,1,26, 
4,15,10,1,27, 
4,15,10,1,28, 
4,15,10,1,29, 
4,15,10,1,30, 
4,15,10,1,31, 
4,15,10,1,32, 
4,15,10,1,33, 
4,15,10,1,34, 
4,15,10,1,35, 
4,15,10,1,36, 
4,15,10,1,37, 
4,15,10,1,38, 
4,15,10,1,39, 
4,15,10,1,40, 
4,15,10,1,41, 
4,15,10,1,42, 
4,15,10,1,43, 
4,15,10,1,44, 
4,15,10,1,45, 
4,15,10,1,46, 
4,15,10,1,47, 
4,15,10,1,48, 
4,15,10,1,49, 
4,15,10,1,50, 
4,15,10,1,51, 
4,15,10,2,0, 
4,15,10,2,1, 
4,15,10,2,2, 
4,15,10,2,3, 
4,15,10,2,4, 
4,15,10,2,5, 
4,15,10,2,6, 
4,15,10,2,7, 
4,15,10,2,8, 
4,15,10,2,9, 
4,15,10,2,10, 
4,15,10,2,11, 
4,15,10,2,12, 
4,15,10,2,13, 
4,15,10,2,14, 
4,15,10,2,15, 
4,15,10,2,16, 
4,15,10,2,17, 
4,15,10,2,18, 
4,15,10,2,19, 
4,15,10,2,20, 
4,15,10,2,21, 
4,15,10,2,22, 
4,15,10,2,23, 
4,15,10,2,24, 
4,15,10,2,25, 
4,15,10,2,26, 
4,15,10,2,27, 
4,15,10,2,28, 
4,15,10,2,29, 
4,15,10,2,30, 
4,15,10,2,31, 
4,15,10,2,32, 
4,15,10,2,33, 
4,15,10,2,34, 
4,15,10,2,35, 
4,15,10,2,36, 
4,15,10,2,37, 
4,15,10,2,38, 
4,15,10,2,39, 
4,15,10,2,40, 
4,15,10,2,41, 
4,15,10,2,42, 
4,15,10,2,43, 
4,15,10,2,44, 
4,15,10,2,45, 
4,15,10,2,46, 
4,15,10,2,47, 
4,15,10,2,48, 
4,15,10,2,49, 
4,15,10,2,50, 
4,15,10,2,51, 
4,15,11,0,0, 
4,15,11,0,1, 
4,15,11,0,2, 
4,15,11,0,3, 
4,15,11,0,4, 
4,15,11,0,5, 
4,15,11,0,6, 
4,15,11,0,7, 
4,15,11,0,8, 
4,15,11,0,9, 
4,15,11,0,10, 
4,15,11,0,11, 
4,15,11,0,12, 
4,15,11,0,13, 
4,15,11,0,14, 
4,15,11,0,15, 
4,15,11,0,16, 
4,15,11,0,17, 
4,15,11,0,18, 
4,15,11,0,19, 
4,15,11,0,20, 
4,15,11,0,21, 
4,15,11,0,22, 
4,15,11,0,23, 
4,15,11,0,24, 
4,15,11,0,25, 
4,15,11,0,26, 
4,15,11,0,27, 
4,15,11,0,28, 
4,15,11,0,29, 
4,15,11,0,30, 
4,15,11,0,31, 
4,15,11,0,32, 
4,15,11,0,33, 
4,15,11,0,34, 
4,15,11,0,35, 
4,15,11,0,36, 
4,15,11,0,37, 
4,15,11,0,38, 
4,15,11,0,39, 
4,15,11,0,40, 
4,15,11,0,41, 
4,15,11,0,42, 
4,15,11,0,43, 
4,15,11,0,44, 
4,15,11,0,45, 
4,15,11,0,46, 
4,15,11,0,47, 
4,15,11,0,48, 
4,15,11,0,49, 
4,15,11,0,50, 
4,15,11,0,51, 
4,15,11,1,0, 
4,15,11,1,1, 
4,15,11,1,2, 
4,15,11,1,3, 
4,15,11,1,4, 
4,15,11,1,5, 
4,15,11,1,6, 
4,15,11,1,7, 
4,15,11,1,8, 
4,15,11,1,9, 
4,15,11,1,10, 
4,15,11,1,11, 
4,15,11,1,12, 
4,15,11,1,13, 
4,15,11,1,14, 
4,15,11,1,15, 
4,15,11,1,16, 
4,15,11,1,17, 
4,15,11,1,18, 
4,15,11,1,19, 
4,15,11,1,20, 
4,15,11,1,21, 
4,15,11,1,22, 
4,15,11,1,23, 
4,15,11,1,24, 
4,15,11,1,25, 
4,15,11,1,26, 
4,15,11,1,27, 
4,15,11,1,28, 
4,15,11,1,29, 
4,15,11,1,30, 
4,15,11,1,31, 
4,15,11,1,32, 
4,15,11,1,33, 
4,15,11,1,34, 
4,15,11,1,35, 
4,15,11,1,36, 
4,15,11,1,37, 
4,15,11,1,38, 
4,15,11,1,39, 
4,15,11,1,40, 
4,15,11,1,41, 
4,15,11,1,42, 
4,15,11,1,43, 
4,15,11,1,44, 
4,15,11,1,45, 
4,15,11,1,46, 
4,15,11,1,47, 
4,15,11,1,48, 
4,15,11,1,49, 
4,15,11,1,50, 
4,15,11,1,51, 
4,15,11,2,0, 
4,15,11,2,1, 
4,15,11,2,2, 
4,15,11,2,3, 
4,15,11,2,4, 
4,15,11,2,5, 
4,15,11,2,6, 
4,15,11,2,7, 
4,15,11,2,8, 
4,15,11,2,9, 
4,15,11,2,10, 
4,15,11,2,11, 
4,15,11,2,12, 
4,15,11,2,13, 
4,15,11,2,14, 
4,15,11,2,15, 
4,15,11,2,16, 
4,15,11,2,17, 
4,15,11,2,18, 
4,15,11,2,19, 
4,15,11,2,20, 
4,15,11,2,21, 
4,15,11,2,22, 
4,15,11,2,23, 
4,15,11,2,24, 
4,15,11,2,25, 
4,15,11,2,26, 
4,15,11,2,27, 
4,15,11,2,28, 
4,15,11,2,29, 
4,15,11,2,30, 
4,15,11,2,31, 
4,15,11,2,32, 
4,15,11,2,33, 
4,15,11,2,34, 
4,15,11,2,35, 
4,15,11,2,36, 
4,15,11,2,37, 
4,15,11,2,38, 
4,15,11,2,39, 
4,15,11,2,40, 
4,15,11,2,41, 
4,15,11,2,42, 
4,15,11,2,43, 
4,15,11,2,44, 
4,15,11,2,45, 
4,15,11,2,46, 
4,15,11,2,47, 
4,15,11,2,48, 
4,15,11,2,49, 
4,15,11,2,50, 
4,15,11,2,51, 
4,15,12,0,0, 
4,15,12,0,1, 
4,15,12,0,2, 
4,15,12,0,3, 
4,15,12,0,4, 
4,15,12,0,5, 
4,15,12,0,6, 
4,15,12,0,7, 
4,15,12,0,8, 
4,15,12,0,9, 
4,15,12,0,10, 
4,15,12,0,11, 
4,15,12,0,12, 
4,15,12,0,13, 
4,15,12,0,14, 
4,15,12,0,15, 
4,15,12,0,16, 
4,15,12,0,17, 
4,15,12,0,18, 
4,15,12,0,19, 
4,15,12,0,20, 
4,15,12,0,21, 
4,15,12,0,22, 
4,15,12,0,23, 
4,15,12,0,24, 
4,15,12,0,25, 
4,15,12,0,26, 
4,15,12,0,27, 
4,15,12,0,28, 
4,15,12,0,29, 
4,15,12,0,30, 
4,15,12,0,31, 
4,15,12,0,32, 
4,15,12,0,33, 
4,15,12,0,34, 
4,15,12,0,35, 
4,15,12,0,36, 
4,15,12,0,37, 
4,15,12,0,38, 
4,15,12,0,39, 
4,15,12,0,40, 
4,15,12,0,41, 
4,15,12,0,42, 
4,15,12,0,43, 
4,15,12,0,44, 
4,15,12,0,45, 
4,15,12,0,46, 
4,15,12,0,47, 
4,15,12,0,48, 
4,15,12,0,49, 
4,15,12,0,50, 
4,15,12,0,51, 
4,15,12,1,0, 
4,15,12,1,1, 
4,15,12,1,2, 
4,15,12,1,3, 
4,15,12,1,4, 
4,15,12,1,5, 
4,15,12,1,6, 
4,15,12,1,7, 
4,15,12,1,8, 
4,15,12,1,9, 
4,15,12,1,10, 
4,15,12,1,11, 
4,15,12,1,12, 
4,15,12,1,13, 
4,15,12,1,14, 
4,15,12,1,15, 
4,15,12,1,16, 
4,15,12,1,17, 
4,15,12,1,18, 
4,15,12,1,19, 
4,15,12,1,20, 
4,15,12,1,21, 
4,15,12,1,22, 
4,15,12,1,23, 
4,15,12,1,24, 
4,15,12,1,25, 
4,15,12,1,26, 
4,15,12,1,27, 
4,15,12,1,28, 
4,15,12,1,29, 
4,15,12,1,30, 
4,15,12,1,31, 
4,15,12,1,32, 
4,15,12,1,33, 
4,15,12,1,34, 
4,15,12,1,35, 
4,15,12,1,36, 
4,15,12,1,37, 
4,15,12,1,38, 
4,15,12,1,39, 
4,15,12,1,40, 
4,15,12,1,41, 
4,15,12,1,42, 
4,15,12,1,43, 
4,15,12,1,44, 
4,15,12,1,45, 
4,15,12,1,46, 
4,15,12,1,47, 
4,15,12,1,48, 
4,15,12,1,49, 
4,15,12,1,50, 
4,15,12,1,51, 
4,15,12,2,0, 
4,15,12,2,1, 
4,15,12,2,2, 
4,15,12,2,3, 
4,15,12,2,4, 
4,15,12,2,5, 
4,15,12,2,6, 
4,15,12,2,7, 
4,15,12,2,8, 
4,15,12,2,9, 
4,15,12,2,10, 
4,15,12,2,11, 
4,15,12,2,12, 
4,15,12,2,13, 
4,15,12,2,14, 
4,15,12,2,15, 
4,15,12,2,16, 
4,15,12,2,17, 
4,15,12,2,18, 
4,15,12,2,19, 
4,15,12,2,20, 
4,15,12,2,21, 
4,15,12,2,22, 
4,15,12,2,23, 
4,15,12,2,24, 
4,15,12,2,25, 
4,15,12,2,26, 
4,15,12,2,27, 
4,15,12,2,28, 
4,15,12,2,29, 
4,15,12,2,30, 
4,15,12,2,31, 
4,15,12,2,32, 
4,15,12,2,33, 
4,15,12,2,34, 
4,15,12,2,35, 
4,15,12,2,36, 
4,15,12,2,37, 
4,15,12,2,38, 
4,15,12,2,39, 
4,15,12,2,40, 
4,15,12,2,41, 
4,15,12,2,42, 
4,15,12,2,43, 
4,15,12,2,44, 
4,15,12,2,45, 
4,15,12,2,46, 
4,15,12,2,47, 
4,15,12,2,48, 
4,15,12,2,49, 
4,15,12,2,50, 
4,15,12,2,51, 
4,15,13,0,0, 
4,15,13,0,1, 
4,15,13,0,2, 
4,15,13,0,3, 
4,15,13,0,4, 
4,15,13,0,5, 
4,15,13,0,6, 
4,15,13,0,7, 
4,15,13,0,8, 
4,15,13,0,9, 
4,15,13,0,10, 
4,15,13,0,11, 
4,15,13,0,12, 
4,15,13,0,13, 
4,15,13,0,14, 
4,15,13,0,15, 
4,15,13,0,16, 
4,15,13,0,17, 
4,15,13,0,18, 
4,15,13,0,19, 
4,15,13,0,20, 
4,15,13,0,21, 
4,15,13,0,22, 
4,15,13,0,23, 
4,15,13,0,24, 
4,15,13,0,25, 
4,15,13,0,26, 
4,15,13,0,27, 
4,15,13,0,28, 
4,15,13,0,29, 
4,15,13,0,30, 
4,15,13,0,31, 
4,15,13,0,32, 
4,15,13,0,33, 
4,15,13,0,34, 
4,15,13,0,35, 
4,15,13,0,36, 
4,15,13,0,37, 
4,15,13,0,38, 
4,15,13,0,39, 
4,15,13,0,40, 
4,15,13,0,41, 
4,15,13,0,42, 
4,15,13,0,43, 
4,15,13,0,44, 
4,15,13,0,45, 
4,15,13,0,46, 
4,15,13,0,47, 
4,15,13,0,48, 
4,15,13,0,49, 
4,15,13,0,50, 
4,15,13,0,51, 
4,15,13,1,0, 
4,15,13,1,1, 
4,15,13,1,2, 
4,15,13,1,3, 
4,15,13,1,4, 
4,15,13,1,5, 
4,15,13,1,6, 
4,15,13,1,7, 
4,15,13,1,8, 
4,15,13,1,9, 
4,15,13,1,10, 
4,15,13,1,11, 
4,15,13,1,12, 
4,15,13,1,13, 
4,15,13,1,14, 
4,15,13,1,15, 
4,15,13,1,16, 
4,15,13,1,17, 
4,15,13,1,18, 
4,15,13,1,19, 
4,15,13,1,20, 
4,15,13,1,21, 
4,15,13,1,22, 
4,15,13,1,23, 
4,15,13,1,24, 
4,15,13,1,25, 
4,15,13,1,26, 
4,15,13,1,27, 
4,15,13,1,28, 
4,15,13,1,29, 
4,15,13,1,30, 
4,15,13,1,31, 
4,15,13,1,32, 
4,15,13,1,33, 
4,15,13,1,34, 
4,15,13,1,35, 
4,15,13,1,36, 
4,15,13,1,37, 
4,15,13,1,38, 
4,15,13,1,39, 
4,15,13,1,40, 
4,15,13,1,41, 
4,15,13,1,42, 
4,15,13,1,43, 
4,15,13,1,44, 
4,15,13,1,45, 
4,15,13,1,46, 
4,15,13,1,47, 
4,15,13,1,48, 
4,15,13,1,49, 
4,15,13,1,50, 
4,15,13,1,51, 
4,15,13,2,0, 
4,15,13,2,1, 
4,15,13,2,2, 
4,15,13,2,3, 
4,15,13,2,4, 
4,15,13,2,5, 
4,15,13,2,6, 
4,15,13,2,7, 
4,15,13,2,8, 
4,15,13,2,9, 
4,15,13,2,10, 
4,15,13,2,11, 
4,15,13,2,12, 
4,15,13,2,13, 
4,15,13,2,14, 
4,15,13,2,15, 
4,15,13,2,16, 
4,15,13,2,17, 
4,15,13,2,18, 
4,15,13,2,19, 
4,15,13,2,20, 
4,15,13,2,21, 
4,15,13,2,22, 
4,15,13,2,23, 
4,15,13,2,24, 
4,15,13,2,25, 
4,15,13,2,26, 
4,15,13,2,27, 
4,15,13,2,28, 
4,15,13,2,29, 
4,15,13,2,30, 
4,15,13,2,31, 
4,15,13,2,32, 
4,15,13,2,33, 
4,15,13,2,34, 
4,15,13,2,35, 
4,15,13,2,36, 
4,15,13,2,37, 
4,15,13,2,38, 
4,15,13,2,39, 
4,15,13,2,40, 
4,15,13,2,41, 
4,15,13,2,42, 
4,15,13,2,43, 
4,15,13,2,44, 
4,15,13,2,45, 
4,15,13,2,46, 
4,15,13,2,47, 
4,15,13,2,48, 
4,15,13,2,49, 
4,15,13,2,50, 
4,15,13,2,51, 
4,15,14,0,0, 
4,15,14,0,1, 
4,15,14,0,2, 
4,15,14,0,3, 
4,15,14,0,4, 
4,15,14,0,5, 
4,15,14,0,6, 
4,15,14,0,7, 
4,15,14,0,8, 
4,15,14,0,9, 
4,15,14,0,10, 
4,15,14,0,11, 
4,15,14,0,12, 
4,15,14,0,13, 
4,15,14,0,14, 
4,15,14,0,15, 
4,15,14,0,16, 
4,15,14,0,17, 
4,15,14,0,18, 
4,15,14,0,19, 
4,15,14,0,20, 
4,15,14,0,21, 
4,15,14,0,22, 
4,15,14,0,23, 
4,15,14,0,24, 
4,15,14,0,25, 
4,15,14,0,26, 
4,15,14,0,27, 
4,15,14,0,28, 
4,15,14,0,29, 
4,15,14,0,30, 
4,15,14,0,31, 
4,15,14,0,32, 
4,15,14,0,33, 
4,15,14,0,34, 
4,15,14,0,35, 
4,15,14,0,36, 
4,15,14,0,37, 
4,15,14,0,38, 
4,15,14,0,39, 
4,15,14,0,40, 
4,15,14,0,41, 
4,15,14,0,42, 
4,15,14,0,43, 
4,15,14,0,44, 
4,15,14,0,45, 
4,15,14,0,46, 
4,15,14,0,47, 
4,15,14,0,48, 
4,15,14,0,49, 
4,15,14,0,50, 
4,15,14,0,51, 
4,15,14,1,0, 
4,15,14,1,1, 
4,15,14,1,2, 
4,15,14,1,3, 
4,15,14,1,4, 
4,15,14,1,5, 
4,15,14,1,6, 
4,15,14,1,7, 
4,15,14,1,8, 
4,15,14,1,9, 
4,15,14,1,10, 
4,15,14,1,11, 
4,15,14,1,12, 
4,15,14,1,13, 
4,15,14,1,14, 
4,15,14,1,15, 
4,15,14,1,16, 
4,15,14,1,17, 
4,15,14,1,18, 
4,15,14,1,19, 
4,15,14,1,20, 
4,15,14,1,21, 
4,15,14,1,22, 
4,15,14,1,23, 
4,15,14,1,24, 
4,15,14,1,25, 
4,15,14,1,26, 
4,15,14,1,27, 
4,15,14,1,28, 
4,15,14,1,29, 
4,15,14,1,30, 
4,15,14,1,31, 
4,15,14,1,32, 
4,15,14,1,33, 
4,15,14,1,34, 
4,15,14,1,35, 
4,15,14,1,36, 
4,15,14,1,37, 
4,15,14,1,38, 
4,15,14,1,39, 
4,15,14,1,40, 
4,15,14,1,41, 
4,15,14,1,42, 
4,15,14,1,43, 
4,15,14,1,44, 
4,15,14,1,45, 
4,15,14,1,46, 
4,15,14,1,47, 
4,15,14,1,48, 
4,15,14,1,49, 
4,15,14,1,50, 
4,15,14,1,51, 
4,15,14,2,0, 
4,15,14,2,1, 
4,15,14,2,2, 
4,15,14,2,3, 
4,15,14,2,4, 
4,15,14,2,5, 
4,15,14,2,6, 
4,15,14,2,7, 
4,15,14,2,8, 
4,15,14,2,9, 
4,15,14,2,10, 
4,15,14,2,11, 
4,15,14,2,12, 
4,15,14,2,13, 
4,15,14,2,14, 
4,15,14,2,15, 
4,15,14,2,16, 
4,15,14,2,17, 
4,15,14,2,18, 
4,15,14,2,19, 
4,15,14,2,20, 
4,15,14,2,21, 
4,15,14,2,22, 
4,15,14,2,23, 
4,15,14,2,24, 
4,15,14,2,25, 
4,15,14,2,26, 
4,15,14,2,27, 
4,15,14,2,28, 
4,15,14,2,29, 
4,15,14,2,30, 
4,15,14,2,31, 
4,15,14,2,32, 
4,15,14,2,33, 
4,15,14,2,34, 
4,15,14,2,35, 
4,15,14,2,36, 
4,15,14,2,37, 
4,15,14,2,38, 
4,15,14,2,39, 
4,15,14,2,40, 
4,15,14,2,41, 
4,15,14,2,42, 
4,15,14,2,43, 
4,15,14,2,44, 
4,15,14,2,45, 
4,15,14,2,46, 
4,15,14,2,47, 
4,15,14,2,48, 
4,15,14,2,49, 
4,15,14,2,50, 
4,15,14,2,51, 
4,15,15,0,0, 
4,15,15,0,1, 
4,15,15,0,2, 
4,15,15,0,3, 
4,15,15,0,4, 
4,15,15,0,5, 
4,15,15,0,6, 
4,15,15,0,7, 
4,15,15,0,8, 
4,15,15,0,9, 
4,15,15,0,10, 
4,15,15,0,11, 
4,15,15,0,12, 
4,15,15,0,13, 
4,15,15,0,14, 
4,15,15,0,15, 
4,15,15,0,16, 
4,15,15,0,17, 
4,15,15,0,18, 
4,15,15,0,19, 
4,15,15,0,20, 
4,15,15,0,21, 
4,15,15,0,22, 
4,15,15,0,23, 
4,15,15,0,24, 
4,15,15,0,25, 
4,15,15,0,26, 
4,15,15,0,27, 
4,15,15,0,28, 
4,15,15,0,29, 
4,15,15,0,30, 
4,15,15,0,31, 
4,15,15,0,32, 
4,15,15,0,33, 
4,15,15,0,34, 
4,15,15,0,35, 
4,15,15,0,36, 
4,15,15,0,37, 
4,15,15,0,38, 
4,15,15,0,39, 
4,15,15,0,40, 
4,15,15,0,41, 
4,15,15,0,42, 
4,15,15,0,43, 
4,15,15,0,44, 
4,15,15,0,45, 
4,15,15,0,46, 
4,15,15,0,47, 
4,15,15,0,48, 
4,15,15,0,49, 
4,15,15,0,50, 
4,15,15,0,51, 
4,15,15,1,0, 
4,15,15,1,1, 
4,15,15,1,2, 
4,15,15,1,3, 
4,15,15,1,4, 
4,15,15,1,5, 
4,15,15,1,6, 
4,15,15,1,7, 
4,15,15,1,8, 
4,15,15,1,9, 
4,15,15,1,10, 
4,15,15,1,11, 
4,15,15,1,12, 
4,15,15,1,13, 
4,15,15,1,14, 
4,15,15,1,15, 
4,15,15,1,16, 
4,15,15,1,17, 
4,15,15,1,18, 
4,15,15,1,19, 
4,15,15,1,20, 
4,15,15,1,21, 
4,15,15,1,22, 
4,15,15,1,23, 
4,15,15,1,24, 
4,15,15,1,25, 
4,15,15,1,26, 
4,15,15,1,27, 
4,15,15,1,28, 
4,15,15,1,29, 
4,15,15,1,30, 
4,15,15,1,31, 
4,15,15,1,32, 
4,15,15,1,33, 
4,15,15,1,34, 
4,15,15,1,35, 
4,15,15,1,36, 
4,15,15,1,37, 
4,15,15,1,38, 
4,15,15,1,39, 
4,15,15,1,40, 
4,15,15,1,41, 
4,15,15,1,42, 
4,15,15,1,43, 
4,15,15,1,44, 
4,15,15,1,45, 
4,15,15,1,46, 
4,15,15,1,47, 
4,15,15,1,48, 
4,15,15,1,49, 
4,15,15,1,50, 
4,15,15,1,51, 
4,15,15,2,0, 
4,15,15,2,1, 
4,15,15,2,2, 
4,15,15,2,3, 
4,15,15,2,4, 
4,15,15,2,5, 
4,15,15,2,6, 
4,15,15,2,7, 
4,15,15,2,8, 
4,15,15,2,9, 
4,15,15,2,10, 
4,15,15,2,11, 
4,15,15,2,12, 
4,15,15,2,13, 
4,15,15,2,14, 
4,15,15,2,15, 
4,15,15,2,16, 
4,15,15,2,17, 
4,15,15,2,18, 
4,15,15,2,19, 
4,15,15,2,20, 
4,15,15,2,21, 
4,15,15,2,22, 
4,15,15,2,23, 
4,15,15,2,24, 
4,15,15,2,25, 
4,15,15,2,26, 
4,15,15,2,27, 
4,15,15,2,28, 
4,15,15,2,29, 
4,15,15,2,30, 
4,15,15,2,31, 
4,15,15,2,32, 
4,15,15,2,33, 
4,15,15,2,34, 
4,15,15,2,35, 
4,15,15,2,36, 
4,15,15,2,37, 
4,15,15,2,38, 
4,15,15,2,39, 
4,15,15,2,40, 
4,15,15,2,41, 
4,15,15,2,42, 
4,15,15,2,43, 
4,15,15,2,44, 
4,15,15,2,45, 
4,15,15,2,46, 
4,15,15,2,47, 
4,15,15,2,48, 
4,15,15,2,49, 
4,15,15,2,50, 
4,15,15,2,51, 
4,15,16,0,0, 
4,15,16,0,1, 
4,15,16,0,2, 
4,15,16,0,3, 
4,15,16,0,4, 
4,15,16,0,5, 
4,15,16,0,6, 
4,15,16,0,7, 
4,15,16,0,8, 
4,15,16,0,9, 
4,15,16,0,10, 
4,15,16,0,11, 
4,15,16,0,12, 
4,15,16,0,13, 
4,15,16,0,14, 
4,15,16,0,15, 
4,15,16,0,16, 
4,15,16,0,17, 
4,15,16,0,18, 
4,15,16,0,19, 
4,15,16,0,20, 
4,15,16,0,21, 
4,15,16,0,22, 
4,15,16,0,23, 
4,15,16,0,24, 
4,15,16,0,25, 
4,15,16,0,26, 
4,15,16,0,27, 
4,15,16,0,28, 
4,15,16,0,29, 
4,15,16,0,30, 
4,15,16,0,31, 
4,15,16,0,32, 
4,15,16,0,33, 
4,15,16,0,34, 
4,15,16,0,35, 
4,15,16,0,36, 
4,15,16,0,37, 
4,15,16,0,38, 
4,15,16,0,39, 
4,15,16,0,40, 
4,15,16,0,41, 
4,15,16,0,42, 
4,15,16,0,43, 
4,15,16,0,44, 
4,15,16,0,45, 
4,15,16,0,46, 
4,15,16,0,47, 
4,15,16,0,48, 
4,15,16,0,49, 
4,15,16,0,50, 
4,15,16,0,51, 
4,15,16,1,0, 
4,15,16,1,1, 
4,15,16,1,2, 
4,15,16,1,3, 
4,15,16,1,4, 
4,15,16,1,5, 
4,15,16,1,6, 
4,15,16,1,7, 
4,15,16,1,8, 
4,15,16,1,9, 
4,15,16,1,10, 
4,15,16,1,11, 
4,15,16,1,12, 
4,15,16,1,13, 
4,15,16,1,14, 
4,15,16,1,15, 
4,15,16,1,16, 
4,15,16,1,17, 
4,15,16,1,18, 
4,15,16,1,19, 
4,15,16,1,20, 
4,15,16,1,21, 
4,15,16,1,22, 
4,15,16,1,23, 
4,15,16,1,24, 
4,15,16,1,25, 
4,15,16,1,26, 
4,15,16,1,27, 
4,15,16,1,28, 
4,15,16,1,29, 
4,15,16,1,30, 
4,15,16,1,31, 
4,15,16,1,32, 
4,15,16,1,33, 
4,15,16,1,34, 
4,15,16,1,35, 
4,15,16,1,36, 
4,15,16,1,37, 
4,15,16,1,38, 
4,15,16,1,39, 
4,15,16,1,40, 
4,15,16,1,41, 
4,15,16,1,42, 
4,15,16,1,43, 
4,15,16,1,44, 
4,15,16,1,45, 
4,15,16,1,46, 
4,15,16,1,47, 
4,15,16,1,48, 
4,15,16,1,49, 
4,15,16,1,50, 
4,15,16,1,51, 
4,15,16,2,0, 
4,15,16,2,1, 
4,15,16,2,2, 
4,15,16,2,3, 
4,15,16,2,4, 
4,15,16,2,5, 
4,15,16,2,6, 
4,15,16,2,7, 
4,15,16,2,8, 
4,15,16,2,9, 
4,15,16,2,10, 
4,15,16,2,11, 
4,15,16,2,12, 
4,15,16,2,13, 
4,15,16,2,14, 
4,15,16,2,15, 
4,15,16,2,16, 
4,15,16,2,17, 
4,15,16,2,18, 
4,15,16,2,19, 
4,15,16,2,20, 
4,15,16,2,21, 
4,15,16,2,22, 
4,15,16,2,23, 
4,15,16,2,24, 
4,15,16,2,25, 
4,15,16,2,26, 
4,15,16,2,27, 
4,15,16,2,28, 
4,15,16,2,29, 
4,15,16,2,30, 
4,15,16,2,31, 
4,15,16,2,32, 
4,15,16,2,33, 
4,15,16,2,34, 
4,15,16,2,35, 
4,15,16,2,36, 
4,15,16,2,37, 
4,15,16,2,38, 
4,15,16,2,39, 
4,15,16,2,40, 
4,15,16,2,41, 
4,15,16,2,42, 
4,15,16,2,43, 
4,15,16,2,44, 
4,15,16,2,45, 
4,15,16,2,46, 
4,15,16,2,47, 
4,15,16,2,48, 
4,15,16,2,49, 
4,15,16,2,50, 
4,15,16,2,51, 
4,16,0,0,0, 
4,16,0,0,1, 
4,16,0,0,2, 
4,16,0,0,3, 
4,16,0,0,4, 
4,16,0,0,5, 
4,16,0,0,6, 
4,16,0,0,7, 
4,16,0,0,8, 
4,16,0,0,9, 
4,16,0,0,10, 
4,16,0,0,11, 
4,16,0,0,12, 
4,16,0,0,13, 
4,16,0,0,14, 
4,16,0,0,15, 
4,16,0,0,16, 
4,16,0,0,17, 
4,16,0,0,18, 
4,16,0,0,19, 
4,16,0,0,20, 
4,16,0,0,21, 
4,16,0,0,22, 
4,16,0,0,23, 
4,16,0,0,24, 
4,16,0,0,25, 
4,16,0,0,26, 
4,16,0,0,27, 
4,16,0,0,28, 
4,16,0,0,29, 
4,16,0,0,30, 
4,16,0,0,31, 
4,16,0,0,32, 
4,16,0,0,33, 
4,16,0,0,34, 
4,16,0,0,35, 
4,16,0,0,36, 
4,16,0,0,37, 
4,16,0,0,38, 
4,16,0,0,39, 
4,16,0,0,40, 
4,16,0,0,41, 
4,16,0,0,42, 
4,16,0,0,43, 
4,16,0,0,44, 
4,16,0,0,45, 
4,16,0,0,46, 
4,16,0,0,47, 
4,16,0,0,48, 
4,16,0,0,49, 
4,16,0,0,50, 
4,16,0,0,51, 
4,16,0,1,0, 
4,16,0,1,1, 
4,16,0,1,2, 
4,16,0,1,3, 
4,16,0,1,4, 
4,16,0,1,5, 
4,16,0,1,6, 
4,16,0,1,7, 
4,16,0,1,8, 
4,16,0,1,9, 
4,16,0,1,10, 
4,16,0,1,11, 
4,16,0,1,12, 
4,16,0,1,13, 
4,16,0,1,14, 
4,16,0,1,15, 
4,16,0,1,16, 
4,16,0,1,17, 
4,16,0,1,18, 
4,16,0,1,19, 
4,16,0,1,20, 
4,16,0,1,21, 
4,16,0,1,22, 
4,16,0,1,23, 
4,16,0,1,24, 
4,16,0,1,25, 
4,16,0,1,26, 
4,16,0,1,27, 
4,16,0,1,28, 
4,16,0,1,29, 
4,16,0,1,30, 
4,16,0,1,31, 
4,16,0,1,32, 
4,16,0,1,33, 
4,16,0,1,34, 
4,16,0,1,35, 
4,16,0,1,36, 
4,16,0,1,37, 
4,16,0,1,38, 
4,16,0,1,39, 
4,16,0,1,40, 
4,16,0,1,41, 
4,16,0,1,42, 
4,16,0,1,43, 
4,16,0,1,44, 
4,16,0,1,45, 
4,16,0,1,46, 
4,16,0,1,47, 
4,16,0,1,48, 
4,16,0,1,49, 
4,16,0,1,50, 
4,16,0,1,51, 
4,16,0,2,0, 
4,16,0,2,1, 
4,16,0,2,2, 
4,16,0,2,3, 
4,16,0,2,4, 
4,16,0,2,5, 
4,16,0,2,6, 
4,16,0,2,7, 
4,16,0,2,8, 
4,16,0,2,9, 
4,16,0,2,10, 
4,16,0,2,11, 
4,16,0,2,12, 
4,16,0,2,13, 
4,16,0,2,14, 
4,16,0,2,15, 
4,16,0,2,16, 
